buildingId,lotId,price,latLong,minBeds,minBaths,minArea,imgSrc,hasImage,isFeaturedListing,unitCount,isBuilding,address,variableData,badgeInfo,statusType,statusText,listingType,isFavorite,detailUrl,has3DModel,hasAdditionalAttributions,canSaveBuilding,zpid,priceLabel,beds,baths,area,isUserClaimingOwner,isUserConfirmedClaim,visited,hdpData,pgapt,sgapt,hasVideo,isHomeRec,availabilityDate,streetViewMetadataURL,streetViewURL,communityName,isPropertyResultCDP,style,isCdpResult,plid
,,"$2,298,000","{'latitude': 33.58048, 'longitude': -117.68751}",,,,https://photos.zillowstatic.com/fp/2e9854aedb6b23eebb6928d7a36e9042-p_e.jpg,True,False,,,--,,,FOR_SALE,House for sale,,False,/homedetails/26336-Sorrell-Pl-Laguna-Hills-CA-92653/25547136_zpid/,False,False,,25547136,$2.30M,4.0,4.0,3652.0,False,False,False,"{'homeInfo': {'zpid': 25547136, 'zipcode': '92653', 'city': 'Laguna Hills', 'state': 'CA', 'latitude': 33.58048, 'longitude': -117.68751, 'price': 2298000.0, 'bathrooms': 4.0, 'bedrooms': 4.0, 'livingArea': 3652.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 2323600, 'rentZestimate': 6899, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 2298000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 752330.0, 'lotAreaValue': 0.4361799816345271, 'lotAreaUnit': 'acres'}}",ForSale,For Sale by Agent,False,False,,,,,,,,
,,"$1,400,000","{'latitude': 33.66451, 'longitude': -117.81103}",,,,https://photos.zillowstatic.com/fp/b02b5fe16383413d298cb98eb58ad5eb-p_e.jpg,True,False,,,--,"{'type': 'OPEN_HOUSE', 'text': 'Open: Sat. 1-5pm'}",,FOR_SALE,House for sale,,False,/homedetails/11-Almond-Tree-Ln-Irvine-CA-92612/25493111_zpid/,False,False,,25493111,$1.40M,3.0,3.0,2089.0,False,False,False,"{'homeInfo': {'zpid': 25493111, 'zipcode': '92612', 'city': 'Irvine', 'state': 'CA', 'latitude': 33.66451, 'longitude': -117.81103, 'price': 1400000.0, 'bathrooms': 3.0, 'bedrooms': 3.0, 'livingArea': 2089.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 1459600, 'rentZestimate': 4400, 'listing_sub_type': {'is_openHouse': True, 'is_FSBA': True}, 'openHouse': 'Sat. 1-5pm', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 1400000.0, 'open_house_info': {'open_house_showing': [{'open_house_start': 1654372800000, 'open_house_end': 1654387200000}, {'open_house_start': 1654459200000, 'open_house_end': 1654473600000}]}, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 762889.0, 'lotAreaValue': 5000.0, 'lotAreaUnit': 'sqft'}}",ForSale,For Sale by Agent,False,False,,,,,,,,
,,"$1,298,000","{'latitude': 33.64092, 'longitude': -117.93228}",,,,https://photos.zillowstatic.com/fp/28157d7da4a7e941b57279d93f34c0fe-p_e.jpg,True,False,,,--,"{'type': 'PRICE_REDUCTION', 'text': '$52,000 (Apr 14)'}",,FOR_SALE,House for sale,,False,/homedetails/805-Towne-St-Costa-Mesa-CA-92627/25466449_zpid/,False,False,,25466449,$1.30M,4.0,3.0,2130.0,False,False,False,"{'homeInfo': {'zpid': 25466449, 'zipcode': '92627', 'city': 'Costa Mesa', 'state': 'CA', 'latitude': 33.64092, 'longitude': -117.93228, 'price': 1298000.0, 'datePriceChanged': 1649919600000, 'bathrooms': 3.0, 'bedrooms': 4.0, 'livingArea': 2130.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 1340500, 'rentZestimate': 4227, 'listing_sub_type': {'is_FSBA': True}, 'priceReduction': '$52,000 (Apr 14)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 1298000.0, 'priceChange': -52000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 823094.0, 'lotAreaValue': 8994.0, 'lotAreaUnit': 'sqft'}}",ForSale,For Sale by Agent,False,False,,,,,,,,
,,"$1,699,000","{'latitude': 33.618767, 'longitude': -117.57457}",,,,https://photos.zillowstatic.com/fp/804dfb87c737f43c7eb7cfdd87cf19aa-p_e.jpg,True,False,,,--,"{'type': 'OPEN_HOUSE', 'text': 'Open: Sun. 1-5pm'}",,FOR_SALE,House for sale,,False,/homedetails/31935-Via-Faisan-Trabuco-Canyon-CA-92679/25617638_zpid/,False,False,,25617638,$1.70M,4.0,4.0,3195.0,False,False,False,"{'homeInfo': {'zpid': 25617638, 'zipcode': '92679', 'city': 'Trabuco Canyon', 'state': 'CA', 'latitude': 33.618767, 'longitude': -117.57457, 'price': 1699000.0, 'bathrooms': 4.0, 'bedrooms': 4.0, 'livingArea': 3195.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 1769300, 'rentZestimate': 5999, 'listing_sub_type': {'is_openHouse': True, 'is_FSBA': True}, 'openHouse': 'Sun. 1-5pm', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 1699000.0, 'open_house_info': {'open_house_showing': [{'open_house_start': 1654459200000, 'open_house_end': 1654473600000}]}, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 1130592.0, 'lotAreaValue': 6180.0, 'lotAreaUnit': 'sqft'}}",ForSale,For Sale by Agent,False,False,,,,,,,,
,,"$579,900","{'latitude': 33.82458, 'longitude': -117.88739}",,,,https://photos.zillowstatic.com/fp/abf13151f93e6990209f3e2eedb9deb9-p_e.jpg,True,False,,,--,,,FOR_SALE,Condo for sale,,False,/homedetails/962-S-Laurelwood-Ln-17-Anaheim-CA-92806/25744752_zpid/,False,False,,25744752,$580K,2.0,2.0,858.0,False,False,False,"{'homeInfo': {'zpid': 25744752, 'zipcode': '92806', 'city': 'Anaheim', 'state': 'CA', 'latitude': 33.82458, 'longitude': -117.88739, 'price': 579900.0, 'bathrooms': 2.0, 'bedrooms': 2.0, 'livingArea': 858.0, 'homeType': 'CONDO', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 508800, 'rentZestimate': 2358, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 579900.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 211970.0, 'unit': '# 17'}}",ForSale,For Sale by Agent,False,False,,,,,,,,
,,"$880,000","{'latitude': 33.841747, 'longitude': -117.77501}",,,,https://photos.zillowstatic.com/fp/d4a35cbe5571cbd9845e7aae8202de12-p_e.jpg,True,False,,,--,,,FOR_SALE,House for sale,,False,/homedetails/6187-E-Morningview-Dr-Anaheim-CA-92807/2112336856_zpid/,False,False,,2112336856,$880K,3.0,3.0,2177.0,False,False,False,"{'homeInfo': {'zpid': 2112336856, 'zipcode': '92807', 'city': 'Anaheim', 'state': 'CA', 'latitude': 33.841747, 'longitude': -117.77501, 'price': 880000.0, 'datePriceChanged': 1653548400000, 'bathrooms': 3.0, 'bedrooms': 3.0, 'livingArea': 2177.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 914300, 'rentZestimate': 3899, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 880000.0, 'priceChange': 30100, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'lotAreaValue': 2500.0, 'lotAreaUnit': 'sqft'}}",ForSale,For Sale by Agent,False,False,,,,,,,,
,,"$879,900","{'latitude': 33.73934, 'longitude': -117.8272}",,,,https://photos.zillowstatic.com/fp/b2b8929a15ec99a3b1f1fabd09adfd4d-p_e.jpg,True,False,,,--,"{'type': 'OPEN_HOUSE', 'text': 'Open: Sat. 12-4pm'}",,FOR_SALE,Townhouse for sale,,False,/homedetails/505-Hampton-Ct-Tustin-CA-92780/331693034_zpid/,False,False,,331693034,$880K,3.0,4.0,1703.0,False,False,False,"{'homeInfo': {'zpid': 331693034, 'zipcode': '92780', 'city': 'Tustin', 'state': 'CA', 'latitude': 33.73934, 'longitude': -117.8272, 'price': 879900.0, 'bathrooms': 4.0, 'bedrooms': 3.0, 'livingArea': 1703.0, 'homeType': 'TOWNHOUSE', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 845900, 'rentZestimate': 3728, 'listing_sub_type': {'is_openHouse': True, 'is_FSBA': True}, 'openHouse': 'Sat. 12-4pm', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 879900.0, 'open_house_info': {'open_house_showing': [{'open_house_start': 1654369200000, 'open_house_end': 1654383600000}, {'open_house_start': 1654455600000, 'open_house_end': 1654466400000}]}, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 144386.0, 'lotAreaValue': 1000.0, 'lotAreaUnit': 'sqft'}}",ForSale,For Sale by Agent,False,False,,,,,,,,
33.65813--117.689644,,"From $750,000","{'latitude': 33.65813, 'longitude': -117.689644}",2.0,3.0,1623.0,https://photos.zillowstatic.com/fp/5bb118f1db4952ba944268597e783d23-p_e.jpg,True,False,2.0,True,"21131 Avenida Magnifica, Lake Forest, CA",{},,FOR_SALE,For Rent,,False,"/b/Lake-Forest-CA/33.65813,-117.689644_ll/",False,False,False,,,,,,,,,,,,,,,,,,,,,
,,"$750,000","{'latitude': 33.798824, 'longitude': -117.833374}",,,,https://photos.zillowstatic.com/fp/f6c9c0c22d684fae2e9735d0c9f71825-p_e.jpg,True,False,,,--,,,FOR_SALE,House for sale,,False,/homedetails/1900-E-Mayfair-Ave-Orange-CA-92867/25433487_zpid/,False,False,,25433487,$750K,3.0,2.0,1062.0,False,False,False,"{'homeInfo': {'zpid': 25433487, 'zipcode': '92867', 'city': 'Orange', 'state': 'CA', 'latitude': 33.798824, 'longitude': -117.833374, 'price': 750000.0, 'bathrooms': 2.0, 'bedrooms': 3.0, 'livingArea': 1062.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 854400, 'rentZestimate': 3034, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 750000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 420956.0, 'lotAreaValue': 6000.0, 'lotAreaUnit': 'sqft'}}",ForSale,For Sale by Agent,False,False,,,,,,,,
33.568222--117.72158,1001470496.0,"From $629,000","{'latitude': 33.568222, 'longitude': -117.72158}",2.0,2.0,1122.0,https://photos.zillowstatic.com/fp/c07968988b56b7b6980e9a73cd0eaea5-p_e.jpg,True,False,3.0,True,"23412 Pacific Park Dr, Aliso Viejo, CA",{},,FOR_SALE,For Rent,,False,/b/23412-pacific-park-dr-aliso-viejo-ca-5XjMZP/,False,False,False,,,,,,,,,,,,,,,,,,,,,
,,"$740,000","{'latitude': 33.858852, 'longitude': -117.94351}",,,,https://photos.zillowstatic.com/fp/c698ae09f87e775e92c7fd063c10ef45-p_e.jpg,True,False,,,--,"{'type': 'OPEN_HOUSE', 'text': 'Open: Sat. 12-4pm'}",,FOR_SALE,Townhouse for sale,,False,/homedetails/1040-Lime-Tree-Pl-Fullerton-CA-92833/124862200_zpid/,False,False,,124862200,$740K,3.0,2.0,1808.0,False,False,False,"{'homeInfo': {'zpid': 124862200, 'zipcode': '92833', 'city': 'Fullerton', 'state': 'CA', 'latitude': 33.858852, 'longitude': -117.94351, 'price': 740000.0, 'bathrooms': 2.0, 'bedrooms': 3.0, 'livingArea': 1808.0, 'homeType': 'TOWNHOUSE', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 756900, 'rentZestimate': 3099, 'listing_sub_type': {'is_openHouse': True, 'is_FSBA': True}, 'openHouse': 'Sat. 12-4pm', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 740000.0, 'open_house_info': {'open_house_showing': [{'open_house_start': 1654369200000, 'open_house_end': 1654383600000}, {'open_house_start': 1654462800000, 'open_house_end': 1654470000000}]}, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 525355.0}}",ForSale,For Sale by Agent,False,False,,,,,,,,
,,"$265,000","{'latitude': 33.623695, 'longitude': -117.72172}",,,,https://photos.zillowstatic.com/fp/50a676f448d8c8872a70315e9bf62983-p_e.jpg,True,False,,,--,,,FOR_SALE,Home for sale,,False,/homedetails/23301-Ridge-Route-Dr-SPACE-55-Laguna-Hills-CA-92653/25652685_zpid/,False,False,,25652685,$265K,3.0,2.0,1550.0,False,False,False,"{'homeInfo': {'zpid': 25652685, 'zipcode': '92653', 'city': 'Laguna Hills', 'state': 'CA', 'latitude': 33.623695, 'longitude': -117.72172, 'price': 265000.0, 'bathrooms': 2.0, 'bedrooms': 3.0, 'livingArea': 1550.0, 'homeType': 'MANUFACTURED', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 233400, 'rentZestimate': 1914, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 265000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 26120.0, 'unit': 'Space 55'}}",ForSale,For Sale by Agent,False,False,,,,,,,,
,,"$3,499,000","{'latitude': 33.530872, 'longitude': -117.761955}",,,,https://photos.zillowstatic.com/fp/e098992ca359c5b1e986b48cbc39a3f7-p_e.jpg,True,False,,,--,,,FOR_SALE,House for sale,,False,/homedetails/1119-Katella-St-Laguna-Beach-CA-92651/25559444_zpid/,False,False,,25559444,$3.50M,3.0,4.0,2833.0,False,False,False,"{'homeInfo': {'zpid': 25559444, 'zipcode': '92651', 'city': 'Laguna Beach', 'state': 'CA', 'latitude': 33.530872, 'longitude': -117.761955, 'price': 3499000.0, 'bathrooms': 4.0, 'bedrooms': 3.0, 'livingArea': 2833.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 3499000, 'rentZestimate': 8500, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 3499000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 767326.0, 'lotAreaValue': 5000.0, 'lotAreaUnit': 'sqft'}}",ForSale,For Sale by Agent,False,False,,,,,,,,
,,"$1,100,000","{'latitude': 33.89427, 'longitude': -117.958984}",,,,https://photos.zillowstatic.com/fp/fe144ec1f04c499034c766aa8f5de2bf-p_e.jpg,True,False,,,--,"{'type': 'OPEN_HOUSE', 'text': 'Open: Sat. 11am-2:30pm'}",,FOR_SALE,House for sale,,False,/homedetails/2117-El-Rancho-Vis-Fullerton-CA-92833/25355506_zpid/,True,False,,25355506,$1.10M,5.0,3.0,2353.0,False,False,False,"{'homeInfo': {'zpid': 25355506, 'zipcode': '92833', 'city': 'Fullerton', 'state': 'CA', 'latitude': 33.89427, 'longitude': -117.958984, 'price': 1100000.0, 'bathrooms': 3.0, 'bedrooms': 5.0, 'livingArea': 2353.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 1224200, 'rentZestimate': 3934, 'listing_sub_type': {'is_openHouse': True, 'is_FSBA': True}, 'openHouse': 'Sat. 11am-2:30pm', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 1100000.0, 'open_house_info': {'open_house_showing': [{'open_house_start': 1654365600000, 'open_house_end': 1654378200000}, {'open_house_start': 1654452000000, 'open_house_end': 1654464600000}]}, 'videoCount': 1, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 109192.0, 'lotAreaValue': 0.2662993572084481, 'lotAreaUnit': 'acres'}}",ForSale,For Sale by Agent,True,False,,,,,,,,
,,"$1,000,000","{'latitude': 33.633053, 'longitude': -117.70693}",,,,https://photos.zillowstatic.com/fp/8868d31ea281efa643e190d2875e967b-p_e.jpg,True,False,,,--,"{'type': '3D_HOME', 'text': '3D Tour'}",,FOR_SALE,House for sale,,False,/homedetails/22745-Bayshore-Ln-Lake-Forest-CA-92630/25536569_zpid/,True,False,,25536569,$1.00M,4.0,3.0,2068.0,False,False,False,"{'homeInfo': {'zpid': 25536569, 'zipcode': '92630', 'city': 'Lake Forest', 'state': 'CA', 'latitude': 33.633053, 'longitude': -117.70693, 'price': 1000000.0, 'bathrooms': 3.0, 'bedrooms': 4.0, 'livingArea': 2068.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 1064200, 'rentZestimate': 4328, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 1000000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 568595.0, 'lotAreaValue': 4400.0, 'lotAreaUnit': 'sqft'}}",ForSale,For Sale by Agent,False,False,,,,,,,,
,,$1.50M,"{'latitude': 33.562313, 'longitude': -117.69655}",,,,https://photos.zillowstatic.com/fp/70d4aaefcb2b9e8a7fb7a35ab37142ee-p_e.jpg,True,False,,,--,,,FOR_SALE,Auction,,False,/homedetails/27572-Jaquita-Pl-Laguna-Niguel-CA-92677/25552698_zpid/,False,False,,25552698,$1.50M,4.0,4.0,3197.0,False,False,False,"{'homeInfo': {'zpid': 25552698, 'zipcode': '92677', 'city': 'Laguna Niguel', 'state': 'CA', 'latitude': 33.562313, 'longitude': -117.69655, 'price': 1500000.0, 'bathrooms': 4.0, 'bedrooms': 4.0, 'livingArea': 3197.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': True, 'zestimate': 2196400, 'rentZestimate': 5999, 'listing_sub_type': {'is_forAuction': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 1500000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 1476722.0, 'lotAreaValue': 6710.0, 'lotAreaUnit': 'sqft'}}",ForSale,RecentChange,False,False,,,,,,,,
,,"$925,000","{'latitude': 33.834503, 'longitude': -117.95745}",,,,https://photos.zillowstatic.com/fp/847cf599db577093ffbf7291864c653c-p_e.jpg,True,False,,,--,"{'type': 'OPEN_HOUSE', 'text': 'Open: Sat. 10:30am-4pm'}",,FOR_SALE,House for sale,,False,/homedetails/209-N-Lindsay-St-Anaheim-CA-92801/25157594_zpid/,False,False,,25157594,$925K,3.0,3.0,1482.0,False,False,False,"{'homeInfo': {'zpid': 25157594, 'zipcode': '92801', 'city': 'Anaheim', 'state': 'CA', 'latitude': 33.834503, 'longitude': -117.95745, 'price': 925000.0, 'bathrooms': 3.0, 'bedrooms': 3.0, 'livingArea': 1482.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 943900, 'rentZestimate': 3300, 'listing_sub_type': {'is_openHouse': True, 'is_FSBA': True}, 'openHouse': 'Sat. 10:30am-4pm', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 925000.0, 'open_house_info': {'open_house_showing': [{'open_house_start': 1654363800000, 'open_house_end': 1654383600000}, {'open_house_start': 1654448400000, 'open_house_end': 1654464600000}]}, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 543936.0, 'lotAreaValue': 7405.2, 'lotAreaUnit': 'sqft'}}",ForSale,For Sale by Agent,False,False,,,,,,,,
,,"$489,000","{'latitude': 33.843258, 'longitude': -117.94505}",,,,https://photos.zillowstatic.com/fp/8b62f58c7314e618db5745538413c9a3-p_e.jpg,True,False,,,--,,,FOR_SALE,House for sale,,False,/homedetails/1787-W-Glenoaks-Ave-Anaheim-CA-92801/25345960_zpid/,False,False,,25345960,$489K,2.0,1.0,896.0,False,False,False,"{'homeInfo': {'zpid': 25345960, 'zipcode': '92801', 'city': 'Anaheim', 'state': 'CA', 'latitude': 33.843258, 'longitude': -117.94505, 'price': 489000.0, 'bathrooms': 1.0, 'bedrooms': 2.0, 'livingArea': 896.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 519500, 'rentZestimate': 2279, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 489000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 308873.0, 'lotAreaValue': 1863.0, 'lotAreaUnit': 'sqft'}}",ForSale,For Sale by Agent,False,False,,,,,,,,
,,"$1,249,500","{'latitude': 33.775494, 'longitude': -118.02167}",,,,https://photos.zillowstatic.com/fp/36ec53035f70d41eb48f0ea6b0d820a4-p_e.jpg,True,False,,,--,,,FOR_SALE,House for sale,,False,/homedetails/12861-Poplar-St-Garden-Grove-CA-92845/25231203_zpid/,False,False,,25231203,$1.25M,4.0,2.0,2151.0,False,False,False,"{'homeInfo': {'zpid': 25231203, 'zipcode': '92845', 'city': 'Garden Grove', 'state': 'CA', 'latitude': 33.775494, 'longitude': -118.02167, 'price': 1249500.0, 'bathrooms': 2.0, 'bedrooms': 4.0, 'livingArea': 2151.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 1249500, 'rentZestimate': 3800, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 1249500.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 91442.0, 'lotAreaValue': 8468.0, 'lotAreaUnit': 'sqft'}}",ForSale,For Sale by Agent,False,False,,,,,,,,
,,"$915,000","{'latitude': 33.62993, 'longitude': -117.693504}",,,,https://photos.zillowstatic.com/fp/b964e07bf6e3a1b8694dfa3445334450-p_e.jpg,True,False,,,--,"{'type': 'OPEN_HOUSE', 'text': 'Open: Sat. 12-5pm'}",,FOR_SALE,House for sale,,False,/homedetails/22905-Willard-Ave-Lake-Forest-CA-92630/25530158_zpid/,False,False,,25530158,$915K,3.0,2.0,1335.0,False,False,False,"{'homeInfo': {'zpid': 25530158, 'zipcode': '92630', 'city': 'Lake Forest', 'state': 'CA', 'latitude': 33.62993, 'longitude': -117.693504, 'price': 915000.0, 'bathrooms': 2.0, 'bedrooms': 3.0, 'livingArea': 1335.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 948000, 'rentZestimate': 3636, 'listing_sub_type': {'is_openHouse': True, 'is_FSBA': True}, 'openHouse': 'Sat. 12-5pm', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 915000.0, 'open_house_info': {'open_house_showing': [{'open_house_start': 1654369200000, 'open_house_end': 1654387200000}]}, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 105253.0, 'lotAreaValue': 7854.0, 'lotAreaUnit': 'sqft'}}",ForSale,For Sale by Agent,False,False,,,,,,,,
,,"$999,998","{'latitude': 33.780266, 'longitude': -117.81473}",,,,https://photos.zillowstatic.com/fp/47f3cc9f2fb08bee40a9368519e8f6fd-p_e.jpg,True,False,,,--,"{'type': 'VIDEO_WALKTHROUGH', 'text': 'Video Walkthrough'}",,FOR_SALE,House for sale,,False,/homedetails/508-S-Swidler-Pl-Orange-CA-92869/88887819_zpid/,False,False,,88887819,$1M,4.0,2.0,1827.0,False,False,False,"{'homeInfo': {'zpid': 88887819, 'zipcode': '92869', 'city': 'Orange', 'state': 'CA', 'latitude': 33.780266, 'longitude': -117.81473, 'price': 999998.0, 'bathrooms': 2.0, 'bedrooms': 4.0, 'livingArea': 1827.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 1203400, 'rentZestimate': 3903, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 999998.0, 'videoCount': 1, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 612687.0, 'lotAreaValue': 8700.0, 'lotAreaUnit': 'sqft'}}",ForSale,For Sale by Agent,True,False,,,,,,,,
